,Surprise_FACE,Area_size,Ceiling_height,Light_contrast,Light_levels,Light_temperature,Blocked_path,Empty_room,Hiding_place,Interior_arrangement,Triggers_present,Battery_present,Note_present,Event,Cutscene,Channel_id
1261,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1262,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1263,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1264,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,Yamimash
1265,-1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,Yamimash
1266,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,Yamimash
1267,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Yamimash
1268,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1269,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1270,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,Yamimash
1271,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,Yamimash
1272,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1273,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Yamimash
1274,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,Yamimash
1275,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,Yamimash
1276,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1277,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1278,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,Yamimash
1279,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1280,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1281,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1282,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,Yamimash
1283,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Yamimash
1284,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1285,-1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1286,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,Yamimash
1287,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1288,-1.0,1,0,0,0,0,0,0,-1,0,0,-1,0,1,0,Yamimash
1289,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,Yamimash
1290,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1291,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
